Episode,Reward,Length
9370,-3514.7678,53
9371,-1574.3923,24
9372,-1569.026,29
9373,-773.877,15
9374,-764.439,20
9375,-25198.988,500
9376,-962.7376,16
9377,-31733.982,500
9378,-6303.686,98
9379,-2065.6536,28
9380,-2295.7524,40
9381,-1309.5454,30
9382,-1021.90906,21
9383,-1419.3661,23
9384,-1547.1846,29
9385,-31903.041,500
9386,-23280.31,500
9387,-1420.8666,18
9388,-1040.5275,21
9389,-1256.2684,21
9390,-362.91238,8
9391,-1422.7571,28
9392,-1837.2418,30
9393,-1313.1586,23
9394,-1839.7062,35
9395,-1061.2122,22
9396,-544.71497,8
9397,-35823.277,500
9398,-758.9156,17
9399,-2221.5754,39
9400,-1469.1448,19
9401,-1934.5361,34
9402,-616.8226,13
9403,-5928.8506,93
9404,-497.47818,12
9405,-916.1366,17
9406,-1993.5175,30
9407,-27071.186,500
9408,-1353.2361,21
9409,-968.284,19
9410,-874.1186,15
9411,-1076.2151,17
9412,-1112.94,21
9413,-529.25867,14
9414,-1232.7502,23
9415,-941.0045,20
9416,-1230.6497,18
9417,-1215.829,21
9418,-794.8271,23
9419,-770.51196,15
9420,-1211.3246,18
9421,-746.3518,19
9422,-1601.3816,22
9423,-1596.7958,31
9424,-935.45306,19
9425,-992.28235,20
9426,-7856.1016,150
9427,-1092.2095,23
9428,-1482.403,28
9429,-6782.2036,134
9430,-514.66864,8
9431,-2688.385,40
9432,-3129.907,61
9433,-417.8447,8
9434,-1418.1688,29
9435,-753.22797,18
9436,-831.33765,20
9437,-890.5201,19
9438,-977.9327,17
9439,-1847.5653,30
9440,-693.6727,14
9441,-2613.8386,46
9442,-828.5555,19
9443,-1577.6124,21
9444,-1226.6509,18
9445,-967.6068,16
9446,-2134.048,33
9447,-1916.0146,34
9448,-812.5687,19
9449,-1419.5496,20
9450,-1728.0853,22
9451,-1378.28,23
9452,-768.3355,16
9453,-1397.3331,25
9454,-649.5319,14
9455,-1360.3983,21
9456,-753.8603,16
9457,-2326.0452,30
9458,-1097.0142,16
9459,-969.3903,18
9460,-892.893,19
9461,-1007.11865,21
9462,-1056.1643,18
9463,-1043.1445,20
9464,-1483.6492,22
9465,-1688.0128,20
9466,-1440.9545,24
9467,-1057.8137,20
9468,-700.3702,15
9469,-16280.533,283
9470,-843.8967,18
9471,-1572.7262,22
9472,-939.9172,19
9473,-1841.9034,30
9474,-9234.845,149
9475,-815.11414,16
9476,-1002.61755,23
9477,-7468.991,99
9478,-682.9705,18
9479,-17969.533,500
9480,-635.1206,10
9481,-751.91486,19
9482,-29964.893,500
9483,-746.43896,16
9484,-650.6975,12
9485,-1471.4664,25
9486,-1413.958,30
9487,-557.7225,9
9488,-1298.0394,22
9489,-491.25482,8
9490,-15571.684,284
9491,-41204.18,500
9492,-1202.5945,24
9493,-1121.4182,21
9494,-1985.3147,38
9495,-3693.801,65
9496,-1254.7682,23
9497,-1334.892,30
9498,-1323.7357,23
9499,-8738.573,120
9500,-1417.3955,24
9501,-1589.1271,20
9502,-762.08105,20
9503,-2517.9783,36
9504,-829.48065,17
9505,-907.14496,17
9506,-25272.219,500
9507,-702.2923,16
9508,-870.1358,19
9509,-820.32104,17
9510,-23224.953,500
9511,-969.1381,19
9512,-514.4638,9
9513,-758.8677,18
9514,-893.0978,21
9515,-1835.4182,27
9516,-1147.7048,20
9517,-789.90784,18
9518,-2724.8867,39
9519,-656.1239,17
9520,-740.46906,15
9521,-1475.1501,23
9522,-987.81885,25
9523,-1287.2427,21
9524,-1207.872,18
9525,-1362.6163,32
9526,-3480.7937,66
9527,-1072.576,19
9528,-1194.5674,23
9529,-1748.8428,33
9530,-813.88885,20
9531,-1620.0369,23
9532,-1079.1455,17
9533,-2720.6816,37
9534,-688.6477,11
9535,-1381.201,25
9536,-1117.2076,17
9537,-616.9481,9
9538,-21518.223,500
9539,-1355.3448,20
9540,-1424.7058,20
9541,-512.8987,10
9542,-3250.3792,57
9543,-1144.2445,20
9544,-2626.649,38
9545,-1512.7709,22
9546,-31613.994,500
9547,-691.6265,20
9548,-752.33356,12
9549,-1516.495,32
9550,-966.3401,20
9551,-4081.8772,64
9552,-517.5984,8
9553,-1740.0281,25
9554,-722.0344,14
9555,-711.81067,14
9556,-28970.953,500
9557,-814.93555,19
9558,-715.8911,20
9559,-763.83765,14
9560,-428.30258,8
9561,-1154.4474,23
9562,-867.0885,13
9563,-2496.2078,51
9564,-1401.6943,22
9565,-960.0906,19
9566,-1290.3425,21
9567,-715.47485,19
9568,-784.8041,18
9569,-1070.5314,20
9570,-23329.848,500
9571,-1689.5321,28
9572,-648.643,11
9573,-1165.49,20
9574,-913.9026,16
9575,-446.8681,8
9576,-4678.631,96
9577,-2026.1414,37
9578,-521.3054,9
9579,-515.8373,11
9580,-1121.1282,17
9581,-2683.196,42
9582,-2514.5168,36
9583,-1573.7981,28
9584,-1729.17,32
9585,-2385.4119,43
9586,-1382.0408,26
9587,-1046.1857,18
9588,-935.7645,22
9589,-1217.9097,25
9590,-535.1578,10
9591,-1150.2733,19
9592,-945.5316,16
9593,-831.58344,19
9594,-1173.7025,25
9595,-601.3149,10
9596,-1942.9066,30
9597,-2732.9011,57
9598,-1401.3251,20
9599,-592.921,10
9600,-1323.9784,26
9601,-1019.61914,19
9602,-3879.0264,64
9603,-970.6403,21
9604,-1644.0732,28
9605,-2657.4446,59
9606,-840.10223,18
9607,-918.49304,17
9608,-1037.3706,20
9609,-1195.658,24
9610,-573.9909,9
9611,-6285.322,101
9612,-769.0167,20
9613,-2768.3064,45
9614,-10766.812,157
9615,-1159.3403,18
9616,-23793.318,500
9617,-917.85504,16
9618,-1916.9128,37
9619,-31601.041,500
9620,-1414.284,26
9621,-779.8696,17
9622,-1189.943,26
9623,-1485.8455,45
9624,-576.61676,10
9625,-31921.166,500
9626,-6785.374,118
9627,-1045.9342,17
9628,-861.2497,14
9629,-507.51694,11
9630,-438.44113,9
9631,-1099.3917,24
9632,-1029.2037,17
9633,-10212.361,188
9634,-1529.8046,23
9635,-6051.5103,100
9636,-789.1714,19
9637,-2388.492,45
9638,-631.55273,17
9639,-794.9654,14
9640,-1065.199,20
9641,-24249.105,500
9642,-3169.6602,80
9643,-21539.809,500
9644,-1357.0825,19
9645,-28716.076,500
9646,-1021.97955,18
9647,-858.69037,16
9648,-404.3781,8
9649,-1364.1422,20
9650,-876.0845,18
9651,-1155.831,22
9652,-3989.0564,70
9653,-649.1536,15
9654,-429.4048,8
9655,-1079.3425,18
9656,-938.7202,17
9657,-896.8636,17
9658,-2042.5298,45
9659,-29701.533,500
9660,-975.46094,17
9661,-659.88153,14
9662,-1740.1539,26
9663,-1198.4655,20
9664,-1753.3615,26
9665,-926.90137,19
9666,-1113.7349,19
9667,-739.9932,17
9668,-1996.6218,36
9669,-2373.3,35
9670,-9107.209,214
9671,-2054.7664,29
9672,-33804.85,500
9673,-28048.424,500
9674,-1118.2748,21
9675,-1528.8853,25
9676,-1521.6453,24
9677,-892.0503,18
9678,-802.258,16
9679,-905.4258,16
9680,-1514.3949,23
9681,-948.67084,27
9682,-870.72876,20
9683,-1849.7114,35
9684,-695.429,15
9685,-1608.5884,28
9686,-1543.5123,27
9687,-1165.2809,19
9688,-1163.2123,18
9689,-743.3673,18
9690,-30926.096,500
9691,-677.42236,11
9692,-1459.2415,19
9693,-3925.0305,63
9694,-1031.5342,23
9695,-1757.9778,28
9696,-1500.8992,29
9697,-843.0128,17
9698,-1286.4952,28
9699,-662.894,10
9700,-874.2284,20
9701,-747.3385,15
9702,-1329.6671,25
9703,-1286.8282,29
9704,-1421.8772,29
9705,-4417.5283,82
9706,-3530.6487,62
9707,-1041.3739,26
9708,-979.73047,18
9709,-1126.8231,22
9710,-382.53244,9
9711,-876.3669,20
9712,-935.2849,18
9713,-1175.2502,19
9714,-993.86786,20
9715,-993.44226,17
9716,-2188.439,47
9717,-1239.2671,19
9718,-850.57825,21
9719,-893.52527,18
9720,-1234.541,18
9721,-1885.3541,27
9722,-479.29327,9
9723,-2084.1719,51
9724,-1051.4293,21
9725,-1139.4724,20
9726,-975.5968,21
9727,-3073.5237,51
9728,-1117.3734,18
9729,-801.4414,20
9730,-586.1822,10
9731,-1478.2603,21
9732,-1744.3951,37
9733,-1538.908,22
9734,-1055.225,17
9735,-1199.605,25
9736,-626.51575,19
9737,-1389.7817,24
9738,-1301.0934,24
9739,-860.7793,19
9740,-658.3096,14
9741,-1299.6045,19
9742,-2268.5771,38
9743,-816.59247,19
9744,-1206.9238,29
9745,-1146.8156,25
9746,-1333.0178,25
9747,-1754.6423,30
9748,-573.4285,17
9749,-1569.6516,23
9750,-4115.1655,77
9751,-3758.4478,49
9752,-980.38336,15
9753,-731.91534,18
9754,-900.8991,20
9755,-1088.1647,16
9756,-1677.4768,28
9757,-1430.1019,25
9758,-404.73395,9
9759,-2785.794,46
9760,-1387.2169,28
9761,-3049.175,51
9762,-3311.6746,52
9763,-865.10016,17
9764,-969.20905,17
9765,-1469.8522,27
9766,-951.9551,20
9767,-1025.5332,26
9768,-23809.22,500
9769,-947.1825,18
9770,-833.85767,19
9771,-1051.3585,21
9772,-880.5445,19
9773,-1891.8014,26
9774,-1439.7432,25
9775,-14475.992,248
9776,-27356.926,500
9777,-4095.2969,74
9778,-3493.7786,74
9779,-581.0598,13
9780,-722.78235,15
9781,-1232.8478,24
9782,-884.2659,14
9783,-746.77716,19
9784,-1302.4553,30
9785,-675.89923,18
9786,-1098.0156,18
9787,-1066.9575,18
9788,-748.28613,14
9789,-1343.2417,23
9790,-1133.0706,22
9791,-4794.6543,82
9792,-2414.1318,36
9793,-1201.25,21
9794,-33315.746,500
9795,-591.46576,17
9796,-1411.5656,29
9797,-588.45264,13
9798,-1411.5228,24
9799,-1508.1465,26
9800,-1806.1943,32
9801,-1856.7842,25
9802,-31803.875,500
9803,-2110.2336,26
9804,-555.0698,10
9805,-894.5565,15
9806,-1001.8188,16
9807,-918.1985,24
9808,-1028.5365,18
9809,-977.6195,20
9810,-530.704,8
9811,-1401.9866,19
9812,-1019.48376,20
9813,-761.8163,14
9814,-1268.5183,24
9815,-475.5518,10
9816,-678.76996,10
9817,-1294.7483,28
9818,-1265.9277,19
9819,-989.5451,19
9820,-1435.4846,28
9821,-547.33765,9
9822,-589.1963,9
9823,-1240.4558,36
9824,-538.23444,9
9825,-600.80273,17
9826,-1454.7539,24
9827,-826.3106,14
9828,-451.60834,9
9829,-1563.7977,23
9830,-584.6809,17
9831,-1033.9972,19
9832,-1103.9606,17
9833,-1037.1293,25
9834,-764.5876,14
9835,-1188.4117,30
9836,-837.12604,15
9837,-2518.1125,44
9838,-641.6412,14
9839,-1093.1855,18
9840,-956.8692,21
9841,-959.81885,22
9842,-797.75757,14
9843,-1077.5243,21
9844,-40580.164,500
9845,-1375.7478,26
9846,-21310.982,500
9847,-1045.5442,24
9848,-1067.8201,16
9849,-981.65735,25
9850,-29166.86,500
9851,-852.7172,18
9852,-2452.7517,49
9853,-744.4134,17
9854,-1018.1076,23
9855,-28696.982,500
9856,-740.6163,14
9857,-4515.3115,100
9858,-1360.9741,19
9859,-689.4106,11
9860,-798.4535,18
9861,-4049.9258,83
9862,-1820.1697,25
9863,-660.38696,16
9864,-2497.8394,51
9865,-1095.8431,24
9866,-1309.3801,18
9867,-24737.736,500
9868,-1092.2257,25
9869,-1129.2782,23
9870,-828.22217,15
9871,-1097.2328,18
9872,-681.0712,18
9873,-23410.902,500
9874,-913.1998,21
9875,-1789.1469,40
9876,-1125.6356,25
9877,-1807.365,32
9878,-975.5914,17
9879,-482.7421,10
9880,-1003.82935,22
9881,-907.3697,14
9882,-1301.7363,22
9883,-1113.2859,18
9884,-2821.7883,62
9885,-27458.773,500
9886,-1310.9186,25
9887,-764.99786,21
9888,-1422.803,24
9889,-1060.3657,17
9890,-482.70398,9
9891,-822.44995,14
9892,-837.9055,14
9893,-1022.2001,19
9894,-821.0778,17
9895,-1168.8553,25
9896,-904.7982,17
9897,-831.47327,15
9898,-372.7303,8
9899,-2561.8438,64
9900,-1202.6885,18
9901,-2246.649,36
9902,-919.853,19
9903,-1181.626,19
9904,-1473.0018,19
9905,-1375.9094,21
9906,-2227.9595,27
9907,-774.03326,17
9908,-1050.7109,20
9909,-592.30585,12
9910,-2908.1006,43
9911,-1056.5535,18
9912,-747.4614,18
9913,-728.17883,14
9914,-1813.9081,32
9915,-1251.0253,21
9916,-1668.1882,43
9917,-3680.9844,82
9918,-971.75366,15
9919,-1198.0468,23
9920,-706.8535,14
9921,-1672.2969,28
9922,-1240.2024,27
9923,-912.4903,16
9924,-684.3564,14
9925,-3653.2295,56
9926,-999.56934,19
9927,-28917.152,500
9928,-27151.617,500
9929,-1993.1134,32
9930,-5035.4497,118
9931,-1113.3528,19
9932,-1236.9733,23
9933,-1271.8059,25
9934,-689.88354,11
9935,-513.1005,13
9936,-988.4029,17
9937,-1539.891,28
9938,-1348.585,24
9939,-815.49603,25
9940,-6652.1016,164
9941,-536.96924,11
9942,-27306.896,500
9943,-1268.7684,29
9944,-889.31744,22
9945,-837.3062,16
9946,-20750.55,500
9947,-4981.871,89
9948,-18335.908,415
9949,-2489.7136,38
9950,-516.894,9
9951,-1477.5037,24
9952,-819.44934,22
9953,-805.3637,16
9954,-1630.788,29
9955,-1199.7877,19
9956,-1197.8755,20
9957,-750.13403,21
9958,-851.6634,17
9959,-1201.9541,22
9960,-1220.9385,19
9961,-1165.0992,20
9962,-1132.5706,25
9963,-1409.9758,20
9964,-1178.3708,20
9965,-918.4055,15
9966,-1831.1688,25
9967,-862.4296,18
9968,-16641.709,500
9969,-620.1568,9
9970,-915.93524,18
9971,-946.635,15
9972,-650.0886,18
9973,-2794.3384,47
9974,-1509.345,34
9975,-911.1387,18
9976,-700.46515,19
9977,-1073.7095,20
9978,-989.99084,17
9979,-589.90137,9
9980,-1181.6947,22
9981,-1361.0754,20
9982,-2132.121,40
9983,-596.8574,13
9984,-7743.238,102
9985,-1725.4349,27
9986,-741.44684,16
9987,-1241.4958,23
9988,-809.6433,18
9989,-633.3037,15
9990,-28699.068,500
9991,-1424.0847,28
9992,-482.74927,10
9993,-1903.0297,31
9994,-29352.94,500
9995,-1347.6462,21
9996,-922.1696,19
9997,-1490.4961,19
9998,-780.6858,15
9999,-2536.026,40
10000,-1100.5203,18
10001,-1754.3344,31
10002,-1719.7609,29
10003,-1245.2585,23
10004,-621.82104,11
10005,-952.3911,17
10006,-2295.8762,45
10007,-2040.1886,34
10008,-1949.9816,37
10009,-2219.4316,43
10010,-407.11514,8
10011,-753.2655,14
10012,-1104.9763,16
10013,-561.7299,10
10014,-1271.2592,21
10015,-857.3696,18
10016,-937.7809,16
10017,-771.0173,18
10018,-1234.9471,32
10019,-1245.315,18
10020,-1330.8076,22
10021,-593.94293,15
10022,-1175.7253,28
10023,-1249.8871,21
10024,-675.2091,13
10025,-9756.493,125
10026,-761.7439,14
10027,-1274.6763,20
10028,-34171.81,500
10029,-1015.20874,19
10030,-955.12195,16
10031,-1075.8618,17
10032,-965.4678,20
10033,-1303.0819,20
10034,-881.5204,13
10035,-1982.9563,24
10036,-1212.3418,26
10037,-1262.7972,23
10038,-730.9577,12
10039,-953.8411,15
10040,-1581.6588,21
10041,-5918.1323,131
10042,-2863.1206,44
10043,-1447.8511,25
10044,-1322.3882,24
10045,-3005.6104,43
10046,-843.434,13
10047,-874.2871,18
10048,-753.0064,16
10049,-502.65314,11
10050,-1171.7548,18
10051,-1332.659,21
10052,-518.27405,9
10053,-666.6854,20
10054,-5041.5957,75
10055,-1157.6394,20
10056,-1527.4109,34
10057,-549.0017,9
10058,-960.94336,21
10059,-864.2533,21
10060,-1411.4559,21
10061,-1191.7344,19
10062,-1129.2604,22
10063,-1496.6913,31
10064,-1647.9209,27
10065,-1611.3892,20
10066,-1752.5822,29
10067,-1545.1666,22
10068,-1292.367,18
10069,-1744.6829,25
10070,-1597.237,30
10071,-1657.1384,24
10072,-1718.7179,25
10073,-875.5373,15
10074,-2559.585,49
10075,-398.335,9
10076,-1565.8585,27
10077,-1057.7158,18
10078,-697.19666,14
10079,-6360.4014,93
10080,-441.20218,9
10081,-2137.2104,29
10082,-959.8092,16
10083,-984.8961,17
10084,-5468.0205,110
10085,-512.37024,12
10086,-1981.2758,35
10087,-1250.1191,20
10088,-456.2992,10
10089,-3022.606,57
10090,-4720.2847,93
10091,-514.5138,13
10092,-2614.7432,51
10093,-26652.525,500
10094,-1205.0656,20
10095,-903.66595,24
10096,-1431.2126,26
10097,-489.98724,10
10098,-611.40515,9
10099,-616.7117,11
10100,-25622.152,500
10101,-1288.0641,26
10102,-765.212,21
10103,-1392.6052,27
10104,-1191.2838,20
10105,-1574.7583,30
10106,-1048.3215,16
10107,-1633.6139,33
10108,-1395.8582,32
10109,-528.31323,8
10110,-3855.472,47
10111,-3556.6853,51
10112,-1917.5084,29
10113,-27519.297,500
10114,-1097.9434,15
10115,-706.2865,17
10116,-4031.6606,77
10117,-1099.236,30
10118,-1090.7427,20
10119,-1417.844,19
10120,-1103.5566,23
10121,-874.1457,17
10122,-1871.8279,34
10123,-26106.451,500
10124,-626.0639,12
10125,-1377.4,25
10126,-2804.3667,50
10127,-2615.9424,33
10128,-858.901,21
10129,-1538.6226,20
10130,-1640.4155,42
10131,-27439.297,500
10132,-1375.5535,25
10133,-1246.3094,20
10134,-10148.326,152
10135,-2069.7175,34
10136,-526.36053,11
10137,-1014.22614,23
10138,-5332.0156,107
10139,-3842.6594,63
10140,-1937.9532,29
10141,-965.68176,19
10142,-420.28934,9
10143,-1147.8,18
10144,-469.46002,10
10145,-2307.5173,44
10146,-794.8303,15
10147,-1392.2179,33
10148,-844.5519,16
10149,-576.797,10
10150,-27157.771,500
10151,-1971.4329,38
10152,-2328.7722,39
10153,-2177.5847,31
10154,-3388.9714,47
10155,-388.71735,9
10156,-1251.3652,27
10157,-2262.3772,41
10158,-23463.992,500
10159,-1502.5347,26
10160,-2817.9932,60
10161,-1231.578,25
10162,-2297.8184,29
10163,-1062.6066,17
10164,-1279.4589,31
10165,-1610.1609,34
10166,-1048.7341,26
10167,-640.5325,18
10168,-1036.7982,17
10169,-19530.562,500
10170,-1274.4824,23
10171,-1638.353,24
10172,-1894.5408,26
10173,-1111.5344,19
10174,-520.6555,10
10175,-753.90485,17
10176,-2984.3562,40
10177,-8213.361,161
10178,-26995.48,500
10179,-1370.4093,34
10180,-703.5389,19
10181,-661.8895,13
10182,-1328.0287,33
10183,-5022.077,67
10184,-1251.7578,17
10185,-1293.6675,22
10186,-1372.9761,30
10187,-6826.577,127
10188,-965.24854,18
10189,-653.5937,15
10190,-1003.6563,17
10191,-773.5123,16
10192,-1023.943,27
10193,-1117.7155,21
10194,-767.3213,18
10195,-28141.979,500
10196,-1133.1183,20
10197,-792.2092,18
10198,-816.0661,14
10199,-1220.7933,27
10200,-2022.086,30
10201,-853.85754,18
10202,-954.2055,20
10203,-879.50854,21
10204,-1827.9249,49
10205,-1557.2887,26
10206,-1947.7319,45
10207,-681.0375,13
10208,-1157.9672,18
10209,-1616.2278,27
10210,-1068.9965,23
10211,-1835.3724,34
10212,-898.6226,17
10213,-15644.365,269
10214,-1177.828,18
10215,-2206.899,29
10216,-1324.8579,28
10217,-755.81866,19
10218,-1007.6363,16
10219,-1828.8403,26
10220,-924.8122,24
10221,-495.94553,8
10222,-1480.4207,24
10223,-1023.5644,21
10224,-611.14374,18
10225,-33296.605,500
10226,-683.6184,14
10227,-670.33215,15
10228,-1252.5571,30
10229,-1593.2719,25
10230,-1114.4755,20
10231,-1479.4133,25
10232,-1386.9574,18
10233,-763.96344,17
10234,-869.23553,23
10235,-865.3982,15
10236,-977.77747,20
10237,-1083.3628,25
10238,-1695.1981,30
10239,-1235.6912,19
10240,-610.292,17
10241,-981.41327,20
10242,-1220.4783,33
10243,-4634.325,92
10244,-1256.1766,21
10245,-2167.5767,39
10246,-10335.79,133
10247,-475.18484,8
10248,-1052.5006,19
10249,-1578.0184,25
10250,-1083.484,19
10251,-1991.1338,40
10252,-4148.3506,64
10253,-812.4714,16
10254,-1395.8705,27
10255,-2414.4224,30
10256,-17589.2,500
10257,-542.2549,14
10258,-37933.08,500
10259,-802.86584,17
10260,-982.3215,20
10261,-1159.4469,24
10262,-597.09454,15
10263,-667.72546,13
10264,-1474.0549,23
10265,-2979.7456,47
10266,-1596.6354,24
10267,-1151.1564,15
10268,-678.4528,14
10269,-825.6245,19
10270,-1715.4125,24
10271,-1539.2948,36
10272,-1129.9724,20
10273,-727.0672,18
10274,-919.9558,14
10275,-712.0105,15
10276,-889.81146,16
10277,-1173.3145,17
10278,-20993.967,500
10279,-21570.201,500
10280,-936.3908,20
10281,-1008.46857,18
10282,-1381.3251,19
10283,-828.7413,18
10284,-1249.927,20
10285,-1123.51,20
10286,-1867.3522,31
10287,-968.99084,21
10288,-2361.8179,58
10289,-1064.1556,25
10290,-2123.2197,27
10291,-9546.709,196
10292,-40180.902,500
10293,-12447.223,201
10294,-1273.5012,23
10295,-5034.265,90
10296,-29404.771,500
10297,-1247.3402,19
10298,-2390.9956,42
10299,-1177.9417,21
10300,-24303.645,500
10301,-11165.423,229
10302,-842.64954,21
10303,-1095.5233,25
10304,-990.95496,19
10305,-1184.9991,23
10306,-1160.1531,18
10307,-811.62,19
10308,-1568.9911,25
10309,-1098.6276,18
10310,-23136.494,500
10311,-1199.3999,27
10312,-29455.078,500
10313,-894.0574,19
10314,-2760.7715,46
10315,-28091.14,500
10316,-485.67084,8
10317,-3115.7363,66
10318,-644.5971,18
10319,-2209.73,32
10320,-1416.3157,25
10321,-32731.432,500
10322,-29035.994,500
10323,-23804.223,500
10324,-1315.3395,18
10325,-2772.1904,39
10326,-599.5547,18
10327,-27429.025,500
10328,-1738.8,24
10329,-1181.3892,20
10330,-856.632,19
10331,-1016.9758,20
10332,-387.70758,9
10333,-862.98694,25
10334,-908.57764,23
10335,-783.3777,16
10336,-393.00638,9
10337,-28876.865,500
10338,-877.49817,19
10339,-927.84705,18
10340,-2017.8523,28
10341,-27495.857,500
10342,-1519.9644,22
10343,-1186.8608,27
10344,-3205.5474,72
10345,-1247.5592,25
10346,-21820.371,500
10347,-644.3791,12
10348,-1228.6438,30
10349,-1079.5632,19
10350,-1324.686,22
10351,-508.96237,11
10352,-1320.478,27
10353,-5711.6006,119
10354,-485.3015,10
10355,-28400.494,500
10356,-2198.289,42
10357,-842.59955,19
10358,-1464.0558,25
10359,-704.15564,16
10360,-1096.2919,26
10361,-914.2913,18
10362,-346.2013,8
10363,-2673.902,38
10364,-851.512,18
10365,-1779.6354,34
10366,-1678.0381,37
10367,-793.0819,18
10368,-1575.6165,26
10369,-994.1936,17
10370,-3051.1885,56
10371,-716.62354,19
10372,-909.4228,19
10373,-1474.5524,23
10374,-3099.3008,60
10375,-2064.3289,36
10376,-2793.6338,45
10377,-1293.824,23
10378,-746.83417,18
10379,-1145.471,22
10380,-1855.0114,28
10381,-1185.7542,24
10382,-3717.5742,73
10383,-864.4624,16
10384,-1959.3179,42
10385,-1188.5095,25
10386,-10661.618,181
10387,-7410.68,138
10388,-894.6419,17
10389,-912.57654,18
10390,-738.7491,19
10391,-1493.6871,32
10392,-1089.561,19
10393,-1345.4946,33
10394,-2435.3408,31
10395,-607.2996,12
10396,-974.6914,18
10397,-1749.8538,26
10398,-1342.059,22
10399,-706.8817,14
10400,-586.49335,11
10401,-703.12274,13
10402,-30427.645,500
10403,-3538.0425,89
10404,-988.879,16
10405,-544.93256,9
10406,-1383.2573,21
10407,-1210.4641,20
10408,-1396.5844,24
10409,-845.57275,15
10410,-1180.7932,24
10411,-1834.8937,31
10412,-1921.4507,29
10413,-421.6228,9
